Slug,:draft,Title,Sub Title,Product Description,Technical Table,Thumbnail,Thumbnail:alt,Brand,Product Categories,Product Tags,Specsheet,Gallery
owx-55,true,OWX-55,Vertical on-wall cinema speaker with wide-range adjustable bracket,"<h3>Tall, slim, and aimed exactly where you need it.</h3><p>The OWX-55 takes the same patented constant-directivity horn and dual 6.5"" driver array as the OWX-50 and reorganises them into a taller, slimmer cabinet. The bracket flushes flat or angles up to 68 degrees, making it ideal for high screen-channel or overhead positions.</p><ul><li>Dual 165mm paper-cone drivers and 1"" compression driver on a patented horn</li><li>Adjustable bracket from flush to 68 degrees for precise on-axis aim</li><li>97dB sensitivity with 50-500W RMS handling for cinema-grade output</li></ul><p>Compact, sleek and supplied with an integrated grille, the OWX-55 disappears into the architecture while delivering ultra-consistent dispersion.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>60Hz-20kHz (in-room)</td></tr><tr><td>Power handling</td><td>50-500W RMS</td></tr><tr><td>Sensitivity</td><td>97dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>4 Ohms</td></tr><tr><td>Configuration</td><td>2-way, bass reflex, front vented</td></tr><tr><td>LF driver</td><td>Dual 165mm paper cone</td></tr><tr><td>HF driver</td><td>1"" compression driver on patented horn</td></tr><tr><td>Crossover</td><td>1.9kHz</td></tr><tr><td>Dimensions</td><td>610 x 361 x 175mm (with grille); 617 x 361 x 181mm (with bracket)</td></tr><tr><td>Weight</td><td>14kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/OWX-55/OWX-55%20front%20without%20grille.png,OWX-55,krix,"cinema,audio","speaker,cinema",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/OWX-55/owx-55_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/OWX-55/OWX-55%20back.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/OWX-55/OWX-55%20front%20without%20grille.png"
phonix,true,Phonix,Wedge-shaped on-wall surround speaker for dedicated cinemas,"<h3>Surround presence with cinema heritage.</h3><p>The Phonix on-wall surround speaker carries a wedge-shaped enclosure derived from Krix's commercial cinema designs, optimised for high wall mounting with controlled pattern across the seating area.</p><ul><li>165mm bass driver with 33mm voice coil for low distortion at SPL</li><li>26mm doped fabric dome tweeter for smooth, non-fatiguing highs</li><li>45Hz low-frequency extension with 50-150W RMS handling</li></ul><p>Available in Cinema Black, wood and Studio colour finishes, the Phonix is the natural surround partner for Krix's MX, Megaphonix and Cyclonix front stages.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-20kHz (in-room)</td></tr><tr><td>Power handling</td><td>50-150W RMS</td></tr><tr><td>Sensitivity</td><td>88dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>8 Ohms</td></tr><tr><td>Configuration</td><td>2-way, bass reflex, front vented</td></tr><tr><td>Crossover</td><td>1.8kHz</td></tr><tr><td>Dimensions</td><td>375mm H x 260mm W x 205mm D (top) / 109mm D (bottom)</td></tr><tr><td>Weight</td><td>7kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix/phonix_hi-res.png,Phonix,krix,"cinema,audio","speaker,cinema",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix/phonix_datasheet.pdf,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix/phonix_hi-res.png
phonix-45,true,Phonix 45,On-wall cinema speaker with adjustable 45deg angled baffle,"<h3>Aim the sound, lose the EQ.</h3><p>The Phonix 45 is a versatile on-wall and ceiling-mountable surround speaker designed for dedicated cinemas. Its adjustable angled baffle lets installers point output directly at the listening position, optimising high-frequency response without heavy equalisation.</p><ul><li>Shallow 124mm depth fits walls, ceilings and corners</li><li>50-150W RMS handling with 45Hz low-frequency extension</li><li>165mm polypropylene bass driver and ferro-fluid-cooled 26mm doped fabric tweeter</li></ul><p>Supplied with a fully adjustable bracket and black cloth grille, the Phonix 45 is Australian-made and at home in any immersive cinema layout.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-20kHz (in-room)</td></tr><tr><td>Power handling</td><td>50-150W RMS</td></tr><tr><td>Sensitivity</td><td>88dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>8 Ohms</td></tr><tr><td>Configuration</td><td>2-way, bass reflex</td></tr><tr><td>LF driver</td><td>165mm polypropylene, 33mm voice coil</td></tr><tr><td>HF driver</td><td>26mm doped fabric dome, ferro-fluid cooled</td></tr><tr><td>Crossover</td><td>1.8kHz</td></tr><tr><td>Dimensions</td><td>470mm H x 276mm W x 124mm D</td></tr><tr><td>Weight</td><td>6kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%2045/900x900_Phonix%2045%20Front%20%2B%20Grille.png,Phonix 45,krix,"cinema,audio","speaker,cinema",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%2045/phonix-45_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%2045/900x900_Phonix%2045%20Angle%20%2B%20Grille.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%2045/900x900_Phonix%2045%20Angle.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%2045/900x900_Phonix%2045%20Angle_No%20BG.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%2045/900x900_Phonix%2045%20Back.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%2045/900x900_Phonix%2045%20Front%20%2B%20Grille.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%2045/900x900_Phonix%2045%20Front.png"
phonix-flat,true,Phonix Flat,"Slim-profile on-wall surround for 5.1, 7.1 and Atmos cinemas","<h3>Just 132mm deep, all the surround you need.</h3><p>The Phonix Flat is a slim, flat-baffle home cinema surround speaker that puts you in the middle of the action. It works as a side, rear or ceiling effect speaker in 5.1, 7.1 and Dolby Atmos configurations and slips onto walls or ceilings with a low-profile bracket.</p><ul><li>Only 132mm deep for unobtrusive installation</li><li>165mm laminated polypropylene bass driver and 26mm doped fabric tweeter</li><li>45Hz extension with 50-150W RMS handling for impactful soundtracks</li></ul><p>Critically-damped cabinet and professional-grade crossover deliver smooth, non-fatiguing performance through long viewing sessions.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-20kHz (in-room)</td></tr><tr><td>Power handling</td><td>50-150W RMS</td></tr><tr><td>Sensitivity</td><td>88dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>8 Ohms</td></tr><tr><td>Configuration</td><td>2-way, bass reflex</td></tr><tr><td>LF driver</td><td>165mm laminated polypropylene</td></tr><tr><td>HF driver</td><td>26mm doped fabric dome</td></tr><tr><td>Crossover</td><td>1.8kHz</td></tr><tr><td>Dimensions</td><td>388mm H x 260mm W x 132mm D</td></tr><tr><td>Weight</td><td>6kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%20Flat/phonix_flat_grille_hi-res.png,Phonix Flat,krix,"cinema,audio","speaker,cinema",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%20Flat/phonix-flat_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%20Flat/phonix_flat_grille_hi-res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/On-wall/Phonix%20Flat/phonix_flat_hi-res.png"
megacyclonix,true,Megacyclonix,Dual 18-inch passive cinema subwoofer for extreme SPL,"<h3>The lowest octave, at any seat.</h3><p>The Megacyclonix is a passive subwoofer engineered to recreate the lowest audible frequencies at extreme SPL for the ultimate at-home cinema experience. Dual 455mm bass drivers sit inside a high-quality MDF enclosure with Krix's proprietary 'X' brace system, eliminating panel resonance.</p><ul><li>100mm edge-wound copper voice coils and vented magnetic circuits with double spiders</li><li>Front-vented bass-reflex tuning for staggering output in even the largest rooms</li><li>Proprietary Krix rubber feet decouple the cabinet from the floor</li></ul><p>Requires a separate power amplifier (500-2800W @ 4 Ohms paralleled), making the Megacyclonix the centrepiece of any reference home theatre bass system.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>20Hz-250Hz (in-room)</td></tr><tr><td>Amplifier power</td><td>500-2800W RMS @ 4 Ohms (paralleled) or 250-1400W @ 8 Ohms</td></tr><tr><td>Maximum output</td><td>133dB SPL (in-room)</td></tr><tr><td>Sensitivity</td><td>106dB @ 2.83V / 1m</td></tr><tr><td>Drivers</td><td>Dual 455mm paper cone</td></tr><tr><td>Voice coil</td><td>100mm edge-wound copper</td></tr><tr><td>Enclosure</td><td>Bass reflex, front vented</td></tr><tr><td>Inputs</td><td>2 x Krix proprietary spring terminals</td></tr><tr><td>Dimensions</td><td>1220mm H x 1070mm W x 470mm D</td></tr><tr><td>Weight</td><td>90kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/Subwoofer/Megacyclonix/Megacyclonix.png,Megacyclonix,krix,"cinema,audio","subwoofer,cinema",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/Subwoofer/Megacyclonix/megacyclonix_datasheet.pdf,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/Subwoofer/Megacyclonix/Megacyclonix.png
ucx-218,true,UCX-218,Sealed dual 18-inch infra-bass subwoofer for dedicated cinemas,"<h3>Effortless infra-bass, mechanically silent.</h3><p>The UCX-218 is a premium sealed subwoofer engineered for deep infra-bass performance. Dual 18-inch high-excursion drivers run in an opposing configuration that cancels unwanted mechanical vibration, leaving only clean, articulate bass.</p><ul><li>10Hz extension with DSP; 15Hz at -3dB and 13Hz at -6dB</li><li>50mm peak-to-peak driver displacement for tactile impact at any seat</li><li>Cabinet can be installed vertically or horizontally to suit the room</li></ul><p>Recommended amplification is 2 x 1500-3000W @ 4 Ohms (or 1 x 3000-6000W @ 2 Ohms paralleled), driven through Krix's proprietary high-current binding posts.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>10Hz-200Hz (with DSP); 15Hz @ -3dB, 13Hz @ -6dB</td></tr><tr><td>Power handling</td><td>2 x 1250W continuous; 2 x 2500W program; 2 x 5000W peak</td></tr><tr><td>Recommended amplifier</td><td>2 x 1500-3000W @ 4 Ohms or 1 x 3000-6000W @ 2 Ohms (parallel)</td></tr><tr><td>LF drivers</td><td>Dual 460mm (18"") treated paper cone, 100mm voice coil</td></tr><tr><td>Driver displacement</td><td>50mm peak-to-peak</td></tr><tr><td>Enclosure</td><td>Sealed</td></tr><tr><td>Inputs</td><td>Krix proprietary high-current binding posts (8mm)</td></tr><tr><td>Dimensions</td><td>584mm H x 1200mm W x 574mm D (horizontal, with feet)</td></tr><tr><td>Weight</td><td>91kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/Subwoofer/UCX-218/UCX-218_Horizontal.png,UCX-218,krix,"cinema,audio","subwoofer,cinema",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/Subwoofer/UCX-218/ucx-218_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/Subwoofer/UCX-218/UCX-218_Horizontal.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Dedicated%20Home%20Cinema%20Product%20Images/Subwoofer/UCX-218/UCX-218_Vertical.png"
banana-plugs,true,Banana Plugs,Gold-plated banana plug 4-pack for clean speaker connections,"<h3>The right finish for great-sounding gear.</h3><p>Krix Banana Plugs are a high-quality, gold-plated connector for terminating speaker cable neatly into your speakers and amplifiers. Each pack contains four plugs (two red, two black) with dual clamping screws for a secure, low-resistance connection.</p><ul><li>Gold-plated phosphor bronze contacts for durability and conductivity</li><li>Dual clamping screws ensure a positive grip on conductors up to ~3mm diameter</li><li>Compatible with speaker wire from 18 AWG through 10 AWG</li></ul><p>A simple, professional finishing touch for any home cinema or hi-fi installation.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Pack contents</td><td>4 plugs (2 red, 2 black)</td></tr><tr><td>Contact material</td><td>Gold-plated phosphor bronze</td></tr><tr><td>Termination</td><td>Dual clamping screws</td></tr><tr><td>Wire size</td><td>18 AWG - 10 AWG</td></tr><tr><td>Hole size</td><td>4.6mm</td></tr><tr><td>Price</td><td>$45 AUD per pack</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Banana%20Plugs/banana%20plugs_1_hi-res.png,Banana Plugs,krix,audio,cabling,,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Banana%20Plugs/banana%20plugs_1_hi-res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Banana%20Plugs/banana%20plugs_3_hi-res.png"
seismix-transmitter,true,Seismix Transmitter,Wireless 24-bit transmitter for Krix Seismix subwoofers,"<h3>Cut the cable, keep the resolution.</h3><p>The Seismix Wireless Transmitter delivers uncompressed audio to compatible Krix subwoofers, letting you place the sub wherever it sounds best without running long cables back to the receiver.</p><ul><li>Uncompressed transmission up to 192kHz / 24-bit, with no audible quality loss</li><li>Tri-band (2.4GHz, 5.2GHz, 5.8GHz) operation resists Wi-Fi interference</li><li>Pairs up to four subwoofers per transmitter with simple button-press setup</li></ul><p>Compatible with Seismix 1 Mk6, Seismix 3 Mk7 and Seismix 3 DF Mk2. Low latency (20ms at 7m) keeps the LFE channel perfectly aligned with the rest of the system.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Wireless frequencies</td><td>2.4GHz / 5.2GHz / 5.8GHz (tri-band)</td></tr><tr><td>Audio quality</td><td>Uncompressed 24-bit / 96kHz</td></tr><tr><td>Range</td><td>Up to 10m</td></tr><tr><td>Latency</td><td>20ms at 7m</td></tr><tr><td>Subwoofers per transmitter</td><td>Up to 4</td></tr><tr><td>Inputs</td><td>RCA LFE or L+R summing</td></tr><tr><td>Power supply</td><td>100-240V, 5V 1A (included)</td></tr><tr><td>Dimensions</td><td>32mm H x 90mm W x 75mm D</td></tr><tr><td>Weight</td><td>&lt;1kg</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Seismix%20Transmitter/Wireless_Transmitter_Front_Hi-Res.png,Seismix Transmitter,krix,audio,,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Seismix%20Transmitter/seismix-transmitter_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Seismix%20Transmitter/Wireless_Transmitter_Angle1_Hi-Res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Seismix%20Transmitter/Wireless_Transmitter_Angle2_Hi-Res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Seismix%20Transmitter/Wireless_Transmitter_Back_Hi-Res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Accessories/Seismix%20Transmitter/Wireless_Transmitter_Front_Hi-Res.png"
acoustix-mk2,true,Acoustix Mk2,D'Appolito 2-way bookshelf with concert-scale sound,"<h3>A seriously big sound for a bookshelf speaker.</h3><p>The Acoustix Mk2 delivers concert-quality audio in a compact cabinet that fits on stands, in bookshelves or inside custom joinery. A D'Appolito 2-way array of dual 130mm doped curvilinear paper cones flanks a 26mm ring radiator tweeter for clarity, directivity control and effortless dynamics.</p><ul><li>Dual front vents allow flexible placement without bass bloom</li><li>26mm ring radiator tweeter with central waveguide for refined imaging</li><li>Timbre-matched to the Graphix Mk2 centre channel for seamless home theatre integration</li></ul><p>Available in ten finishes, the Acoustix Mk2 is equally at home anchoring a hi-fi system or a 5.1/7.1 front stage.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-160W RMS</td></tr><tr><td>Sensitivity</td><td>89dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 4.3 Ohms)</td></tr><tr><td>Configuration</td><td>D'Appolito 2-way, bass reflex, front vented</td></tr><tr><td>LF drivers</td><td>Dual 130mm doped curvilinear paper cone</td></tr><tr><td>HF driver</td><td>26mm ring radiator</td></tr><tr><td>Dimensions</td><td>450mm H x 180mm W x 300mm D</td></tr><tr><td>Weight</td><td>10kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Acoustix%20Mk2/Acoustix_mk2_Black-woodgrain_hi_res.png,Acoustix Mk2,krix,audio,speaker,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Acoustix%20Mk2/acoustix-mk2_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Acoustix%20Mk2/Acoustix_mk2_Black-woodgrain_hi_res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Acoustix%20Mk2/acoustix_mk2_atlantic_jarrah_hi-res.png"
equinox-mk5,true,Equinox Mk5,Compact 2-way bookshelf that punches well above its size,"<h3>A big sound from a small speaker.</h3><p>The Equinox Mk5 is a compact bookshelf speaker engineered to be tucked away while still filling the room with sound. A 130mm cast-aluminium woofer with doped paper cone partners with a 26mm dual-concentric ring radiator tweeter for refined, articulate playback.</p><ul><li>Rear-vented bass reflex enclosure for balanced low-end response</li><li>45Hz-40kHz in-room response and 88dB sensitivity</li><li>Doubles as a stand-mounted surround in multi-channel systems</li></ul><p>Whether you're building a stereo rig or finishing off a 5.1/7.1 setup, the Equinox Mk5 delivers performance well beyond its modest footprint.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-120W RMS</td></tr><tr><td>Sensitivity</td><td>88dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 3.6 Ohms)</td></tr><tr><td>Configuration</td><td>2-way, bass reflex (rear vented)</td></tr><tr><td>Woofer</td><td>130mm cast aluminium with doped paper cone</td></tr><tr><td>Tweeter</td><td>26mm dual concentric diaphragm</td></tr><tr><td>Terminals</td><td>Gold-plated binding posts</td></tr><tr><td>Dimensions</td><td>295mm H x 175mm W x 235mm D</td></tr><tr><td>Weight</td><td>6kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Equinox%20Mk5/Equinox%20Front%20900x900.png,Equinox Mk5,krix,audio,speaker,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Equinox%20Mk5/equinox-mk5_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Equinox%20Mk5/Equinox%20Angle%20900x900.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Equinox%20Mk5/Equinox%20Front%20900x900.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Equinox%20Mk5/Equinox%20Front%20Grille%20900x900.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Bookshelf/Equinox%20Mk5/equinox_mk3_black_vinyl_hi-res.png"
graphix-mk2,true,Graphix Mk2,Compact D'Appolito centre channel for cabinet or AV-furniture install,"<h3>Precise centre-channel intelligibility, cabinet-friendly.</h3><p>The Graphix Mk2 is a compact centre channel designed to deliver precise timbral matching to the Acoustix Mk2 main speakers. Its front-firing bass reflex vents allow placement inside cabinets and AV furniture without boomy bass resonance.</p><ul><li>Dual 130mm bass/mid drivers in D'Appolito array around a 26mm ring radiator tweeter</li><li>Tonally matched to all Krix main speaker ranges for flexible upgrade paths</li><li>Slim cabinet sits neatly above or inside AV furniture</li></ul><p>The result is articulate dialogue and crisp effects in any home theatre, from compact two-channel rooms to fully kitted-out surround systems.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-160W RMS</td></tr><tr><td>Sensitivity</td><td>89dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 4.3 Ohms)</td></tr><tr><td>Configuration</td><td>D'Appolito 2-way, bass reflex, front vented</td></tr><tr><td>LF drivers</td><td>Dual 130mm</td></tr><tr><td>HF driver</td><td>26mm ring radiator</td></tr><tr><td>Dimensions</td><td>180mm H x 450mm W x 300mm D</td></tr><tr><td>Weight</td><td>10kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Centre%20Channel/Graphix%20Mk2/graphix_mk2_black_vinyl_grille_hi-res.png,Graphix Mk2,krix,audio,speaker,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Centre%20Channel/Graphix%20Mk2/graphix-mk2_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Centre%20Channel/Graphix%20Mk2/graphix_mk2_black_vinyl_grille_hi-res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Centre%20Channel/Graphix%20Mk2/graphix_mk2_black_vinyl_hi-res.png"
