"Slug",":draft","Title","Sub Title","Product Description","Technical Table","Thumbnail","Thumbnail:alt","Brand","Product Categories","Product Tags","Specsheet"
"sc-og-6","false","SC-OG-6","6-inch 2-way outdoor landscape satellite speaker","<h3 dir=""auto"">Bold outdoor performance with long-lasting durability.</h3><p dir=""auto"">The Nice SC-OG-6 brings the bold audio performance of Nice architectural speakers to outdoor spaces of all sizes. Its 6"" driver and compact satellite form factor blend into any landscape while delivering the Nice signature sound across the backyard.</p><ul dir=""auto""><li data-preset-tag=""p""><p>Weather-resistant fiberglass-reinforced ABS enclosure built to withstand harsh climates</p></li><li data-preset-tag=""p""><p>110-degree wide sound dispersion from a 2-way design for clear, even coverage</p></li><li data-preset-tag=""p""><p>8 Ohm or 70V/100V operation for flexible system scaling</p></li></ul><p dir=""auto""><strong>Versatile installation</strong></p><ul dir=""auto""><li data-preset-tag=""p""><p>Selectable 70V/100V tap settings allow individual volume control of every speaker</p></li><li data-preset-tag=""p""><p>Quick-connect stake, surface and conduit mounting accessories available (sold separately)</p></li><li data-preset-tag=""p""><p>Rugged enough to stand up to outdoor garden equipment, including weed whackers</p></li></ul><p dir=""auto"">A complete landscape audio solution that pairs with Nice in-ground subwoofers for full-range outdoor sound.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Woofer</p></td><td><p dir=""auto"">6"" (152mm) Polypropylene Cone with NBR Surround</p></td></tr><tr><td><p dir=""auto"">Tweeter</p></td><td><p dir=""auto"">3/4"" (20mm) Aluminum Dome Tweeter</p></td></tr><tr><td><p dir=""auto"">Enclosure</p></td><td><p dir=""auto"">Weather-Resistant Fiberglass-Reinforced ABS</p></td></tr><tr><td><p dir=""auto"">Sensitivity</p></td><td><p dir=""auto"">87dB</p></td></tr><tr><td><p dir=""auto"">Frequency Response</p></td><td><p dir=""auto"">100Hz-20kHz +/- 3dB</p></td></tr><tr><td><p dir=""auto"">Power Handling</p></td><td><p dir=""auto"">Up to 120W</p></td></tr><tr><td><p dir=""auto"">Nominal Impedance</p></td><td><p dir=""auto"">8 Ohms (in Bypass Mode)</p></td></tr><tr><td><p dir=""auto"">Tap Settings</p></td><td><p dir=""auto"">70V/100V: 3.75W (70V only), 7.5W, 15W, 30W, 8 Ohm (Bypass)</p></td></tr><tr><td><p dir=""auto"">Warranty</p></td><td><p dir=""auto"">Limited Lifetime</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/c9kxtGzQVr6Pq2QctfT7Qe3lng.png","Circular mesh speaker on a jointed stand","nice","audio","outdoor,speaker","https://framerusercontent.com/assets/cMRjQbhQ0XaOKVt3lSynAXEuCzQ.pdf"
"ft2503ip","true","FT2503IP","Wizard Elite IP grey
3 buttons, no camera, no keypad","<p>{""nodes"":[{""type"":""PARAGRAPH"",""id"":""foo"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""The Wizard Elite IP is the newest showpiece of Fasttel. Both the high end design as the technical characteristics are unknown. For this reason the Elite IP is usable in both residential as industrial projects. A rare combination!"",""decorations"":[]}}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""},""indentation"":0}},{""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""style"":{},""id"":""9h69t4855"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Wizard Elite can be fitted with an Ekey fingerprint reader. It is seamlessly integrated into the aluminium frame (picture on tab ‘extensions’)."",""decorations"":[]}}],""type"":""PARAGRAPH""}],""metadata"":{""version"":1,""createdTimestamp"":""2022-12-19T17:56:18.279Z"",""updatedTimestamp"":""2022-12-19T17:56:18.279Z"",""id"":""c346e6d4-da67-4c86-87e2-43394cd4a157""},""documentStyle"":{}}</p>","","","","","","",""
"sdsi-8","true","SDSi-8","Triple 8” Subwoofer","<p>{""nodes"":[{""type"":""PARAGRAPH"",""id"":""zz9256692"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""8\"" subwoofer with high back-EMF woofer design: over-sized magnets generating high motor force, experience unprecedented performance at this price."",""decorations"":[]}}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}}}],""metadata"":{""version"":1,""createdTimestamp"":{""$date"":""2024-06-18T10:11:18.380Z""},""updatedTimestamp"":{""$date"":""2024-06-18T10:11:18.380Z""},""id"":""c7a7087b-024a-4355-bbfa-16bf90ab7a11""}}</p>","","","","","","",""
"focus-sub","false","Focus Sub","Passive 15-inch monitor subwoofer","<p dir=""auto"">Focus Sub is a passive monitor subwoofer featuring a 15 in LF driver designed to enhance the Focus series. Together with Focus 5, it creates a powerful monitor set for a drummer, providing impeccable low-frequency support for DJ monitoring, backline, and FOH applications.</p><ul dir=""auto""><li data-preset-tag=""p""><p>15 in driver with 4 in voice coil</p></li><li data-preset-tag=""p""><p>139 dB peak SPL, 38-200 Hz response</p></li><li data-preset-tag=""p""><p>1000 W nominal power, 8 Ohm</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Type</p></td><td><p dir=""auto"">Passive monitor subwoofer</p></td></tr><tr><td><p dir=""auto"">Frequency Response (-10dB)</p></td><td><p dir=""auto"">38 - 200 Hz</p></td></tr><tr><td><p dir=""auto"">Peak SPL</p></td><td><p dir=""auto"">139 dB</p></td></tr><tr><td><p dir=""auto"">Sensitivity (1W/1m)</p></td><td><p dir=""auto"">98 dB</p></td></tr><tr><td><p dir=""auto"">LF Driver</p></td><td><p dir=""auto"">15 in, 4 in VC</p></td></tr><tr><td><p dir=""auto"">Impedance</p></td><td><p dir=""auto"">8 Ohm</p></td></tr><tr><td><p dir=""auto"">Nominal Power</p></td><td><p dir=""auto"">1000 W</p></td></tr><tr><td><p dir=""auto"">Connectors</p></td><td><p dir=""auto"">2 x Neutrik Speakon</p></td></tr><tr><td><p dir=""auto"">Dimensions (W x H x D)</p></td><td><p dir=""auto"">590 x 441 x 695 mm</p></td></tr><tr><td><p dir=""auto"">Net Weight</p></td><td><p dir=""auto"">35 kg</p></td></tr><tr><td><p dir=""auto"">Mounting</p></td><td><p dir=""auto"">M20 distance pole adapter</p></td></tr><tr><td><p dir=""auto"">Enclosure</p></td><td><p dir=""auto"">Plywood with wear-resistant paint</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/kLsCCptvpfPuNMST4MXZraICM0.jpg","Black speaker cabinet with perforated grille and MAG logo","mag-audio","audio","subwoofer","https://framerusercontent.com/assets/UBuQPSV9kIFEoeKKDtOQjTW69k.pdf"
"ic-80-(stratospherix-as)","true","IC-80 (STRATOSPHERIX AS)","IN-CEILING SPEAKER
","<p>{""nodes"":[{""type"":""PARAGRAPH"",""id"":""foo"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Entertain or excite, the IC-80 is as much at home in your outdoor entertaining area as it is in your home theatre. When you need the ultimate in power and extension from your in-ceiling speaker, look no further."",""decorations"":[]}}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""},""indentation"":0}},{""type"":""PARAGRAPH"",""id"":""zc2hv8048"",""nodes"":[],""paragraphData"":{}},{""type"":""IMAGE"",""id"":""2guid8047"",""nodes"":[],""imageData"":{""containerData"":{""width"":{""custom"":""183""},""alignment"":""LEFT"",""textWrap"":true},""image"":{""src"":{""id"":""288096_019a9c108c4047929f14fd980cc8fa99~mv2.png""},""width"":222,""height"":133}}},{""type"":""PARAGRAPH"",""id"":""ah2ih8049"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Come outside and enjoy the party, with outdoor speakers that will fill your back deck, patio, garden or pool area with clear, powerful sound that will translate to any outdoor or atmospheric space."",""decorations"":[]}}],""paragraphData"":{}},{""paragraphData"":{""textStyle"":{""textAlignment"":""JUSTIFY""}},""style"":{},""id"":""9fw268110"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Whether for your backyard, gym or home theatre surround, the IC-80 has the power, sensitivity and extended bass response you need to truly feel and experience the sound."",""decorations"":[]}}],""type"":""PARAGRAPH""},{""paragraphData"":{""textStyle"":{""textAlignment"":""JUSTIFY""}},""style"":{},""id"":""7xn5f8112"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Delivered by a massive 200mm bass driver with oversized magnet, and professional-grade compression tweeter, this dual concentric configuration guarantees uniform sound coverage in all directions. Whatever size and type of ceiling cavity or eave, the IC-80’s semi-enclosed back box not only ensures consistent and extended bass, it protects against dust and debris."",""decorations"":[]}}],""type"":""PARAGRAPH""},{""paragraphData"":{""textStyle"":{""textAlignment"":""JUSTIFY""}},""style"":{},""id"":""o6t9k8114"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Now featuring a slim bezel grille in rust-resistant stainless steel, the IC-80 are made to handle all kinds of weather, from an undercover alfresco dining area to courtyard or swimming pool enclosure."",""decorations"":[]}}],""type"":""PARAGRAPH""},{""paragraphData"":{""textStyle"":{""textAlignment"":""JUSTIFY""}},""style"":{},""id"":""6q6jl8116"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""For the ultimate sound experience at home, play it through Krix."",""decorations"":[]}}],""type"":""PARAGRAPH""}],""metadata"":{""version"":1,""createdTimestamp"":""2022-12-19T17:56:18.279Z"",""updatedTimestamp"":""2022-12-19T17:56:18.279Z"",""id"":""5a9175e8-a0f3-4919-be4d-c95a0da36752""},""documentStyle"":{}}</p>","","","","","","",""
"as-315","false","AS-315","Absorption spacer modules that widen the soundstage for MX systems","<h3 dir=""auto"">Recreate the infinite baffle wall.</h3><p dir=""auto"">The AS-315 absorption spacer modules sit between the LCR and subwoofer modules of an MX-5 or MX-10 system, recreating the Krix Infinite Baffle Wall concept used in commercial cinemas. Filled with acoustic absorbing material and finished to match, they expand the soundstage behind large acoustically transparent screens while taming reflections.</p><ul dir=""auto""><li data-preset-tag=""p""><p>Sold in pairs to keep the front stage symmetrical</p></li><li data-preset-tag=""p""><p>Adds 630mm of width to the system footprint</p></li><li data-preset-tag=""p""><p>Matches the height and depth of MX-5 / MX-10 modules for a continuous wall</p></li></ul><p dir=""auto"">Strategically placed openings turn the spacers into effective bass traps, lifting overall articulation in dedicated cinema rooms.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Compatible systems</p></td><td><p dir=""auto"">MX-5, MX-10</p></td></tr><tr><td><p dir=""auto"">Sold in</p></td><td><p dir=""auto"">Pairs</p></td></tr><tr><td><p dir=""auto"">Width per module</p></td><td><p dir=""auto"">315mm</p></td></tr><tr><td><p dir=""auto"">Height (MX-5)</p></td><td><p dir=""auto"">700mm</p></td></tr><tr><td><p dir=""auto"">Height (MX-10)</p></td><td><p dir=""auto"">940mm</p></td></tr><tr><td><p dir=""auto"">Depth (MX-5)</p></td><td><p dir=""auto"">190mm</p></td></tr><tr><td><p dir=""auto"">Depth (MX-10)</p></td><td><p dir=""auto"">205mm</p></td></tr><tr><td><p dir=""auto"">Fill</p></td><td><p dir=""auto"">Acoustic absorbing material</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/j2vNOfZ4wv2iWYpJx7fCZv3qzU.png","Black rectangular speaker on white background.","krix","cinema,audio","install-kit",""
"sub-15-ip","false","Sub 15 IP","Weather-resistant 15-inch passive subwoofer","<p dir=""auto"">The Sub 15 IP is the weather-resistant version of the Sub 15 vented subwoofer for outdoor installations.</p><ul dir=""auto""><li data-preset-tag=""p""><p>Weather-resistant 15-inch vented subwoofer</p></li><li data-preset-tag=""p""><p>Outdoor installation use</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Frequency response</p></td><td><p dir=""auto"">37-300 Hz (-10 dB)</p></td></tr><tr><td><p dir=""auto"">Max SPL</p></td><td><p dir=""auto"">136 dB</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/8LWXE6QEjv2BQHlnJr0sgxhnTI.jpg","MAG speaker","mag-audio","audio","subwoofer","https://framerusercontent.com/assets/xxO0YebkmBlCh9JdWeEsz0MA16w.pdf"
"proaudio-3264","true","ProAudio 3264","P8-PROAUDIO3264","<p>{""nodes"":[{""type"":""PARAGRAPH"",""id"":""foo"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""The ProAudio3264 DSP Pre-Amp Audio Matrix features 80 audio inputs alongside 48 analogue outputs and 64 digital outputs, enabling simultaneous audio distribution to multiple zones. Each output zone can be enhanced with built-in features including 5 band equaliser on each zone, adjustable volume and gain settings, subwoofer control, serial and TCP/IP control, lip sync delay and much more."",""decorations"":[]}}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""},""indentation"":0}},{""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""style"":{},""id"":""6j7102103"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""ProAudio has been designed for the custom install AV market, in many cases the need for an audio receiver can be eliminated by using the audio features of the ProAudio™ Series."",""decorations"":[]}}],""type"":""PARAGRAPH""},{""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""style"":{},""id"":""c0ypt2105"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""KEY FEATURES"",""decorations"":[{""type"":""COLOR"",""colorData"":{""foreground"":""rgb(37, 37, 37)""}},{""type"":""BOLD"",""fontWeightValue"":700}]}}],""type"":""PARAGRAPH""},{""type"":""BULLETED_LIST"",""id"":""hoq1n2107"",""nodes"":[{""type"":""LIST_ITEM"",""id"":""uaifn2108"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""byf252109"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""32x Stereo L/R Inputs"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""8toyl2111"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""zs83x2112"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""32x Digital Coax Inputs"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""6lga82114"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""4opmt2115"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""16x Optical Inputs"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""8b7fl2117"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""j906p2118"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""2x Doorbell/Pager Connection"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""82rfb2120"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""7inkr2121"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""64x Stereo L/R Outputs"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""1tdqb2123"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""vlegd2124"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""64x Digital Coax Outputs"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""j947a2126"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""tv2in2127"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""24x 12V Triggers"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""rnbbw2129"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""7s77r2130"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""1x Ethernet"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""hr8b32132"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""5lobw2133"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""1x RS232 Serial"",""decorations"":[]}}],""paragraphData"":{}}]}],""bulletedListData"":{""indentation"":0}}],""metadata"":{""version"":1,""createdTimestamp"":""2022-12-19T17:56:18.279Z"",""updatedTimestamp"":""2022-12-19T17:56:18.279Z"",""id"":""ad862dd0-d486-4873-8d54-75164e853bcd""},""documentStyle"":{}}</p>","","","","","","",""
"ft2501kip","true","FT2501KIP","Wizard Elite IP grey
1 button, no camera, with keypad","<p>{""nodes"":[{""type"":""PARAGRAPH"",""id"":""foo"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""The Wizard Elite IP is the newest showpiece of Fasttel. Both the high end design as the technical characteristics are unknown. For this reason the Elite IP is usable in both residential as industrial projects. A rare combination!"",""decorations"":[]}}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""},""indentation"":0}},{""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""}},""style"":{},""id"":""uele94535"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Wizard Elite can be fitted with an Ekey fingerprint reader. It is seamlessly integrated into the aluminium frame (picture on tab ‘extensions’)."",""decorations"":[]}}],""type"":""PARAGRAPH""}],""metadata"":{""version"":1,""createdTimestamp"":""2022-12-19T17:56:18.279Z"",""updatedTimestamp"":""2022-12-19T17:56:18.279Z"",""id"":""fca7b4c6-c5b4-49c1-99a5-e580a5a7a7a1""},""documentStyle"":{}}</p>","","","","","","",""
"pixlite-4-rugged-mk2","true","PixLite® 4 Rugged Mk2","A high-capacity pixel control device running our 2nd generation processor.","<p>{""nodes"":[{""type"":""PARAGRAPH"",""id"":""foo"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""A compact Plug and Play style solution in an IP65 rated enclosure."",""decorations"":[]}}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""},""indentation"":0}},{""type"":""PARAGRAPH"",""id"":""xasjx2424"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""\n"",""decorations"":[]}},{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Features"",""decorations"":[]}}],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""},""indentation"":0}},{""type"":""BULLETED_LIST"",""id"":""crb4l2430"",""nodes"":[{""type"":""LIST_ITEM"",""id"":""p7s8z2431"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""gjgtj2432"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Up to 680 RGB (or 512 RGBW) pixels on each output"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""pltw42434"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""cssdr2435"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""Up to 16 Universes of Art-Net or Streaming ACN (E1.31) to drive pixel LEDs"",""decorations"":[]}}],""paragraphData"":{}}]},{""type"":""LIST_ITEM"",""id"":""hmtc62437"",""nodes"":[{""type"":""PARAGRAPH"",""id"":""l8ddw2438"",""nodes"":[{""type"":""TEXT"",""id"":"""",""nodes"":[],""textData"":{""text"":""High-impact ABS enclosure with waterproof panel connectors"",""decorations"":[]}}],""paragraphData"":{}}]}],""bulletedListData"":{""indentation"":0,""offset"":0}},{""type"":""PARAGRAPH"",""id"":""5qzts2352"",""nodes"":[],""paragraphData"":{""textStyle"":{""textAlignment"":""AUTO""},""indentation"":0}}],""metadata"":{""version"":1,""createdTimestamp"":""2022-12-19T17:56:18.279Z"",""updatedTimestamp"":""2022-12-19T17:56:18.279Z"",""id"":""936a41dd-0812-4007-b940-a925e00f3a9f""},""documentStyle"":{}}</p>","","","","","","",""
"kw16m","false","KW16M","OUTDOOR SPEAKERS","<p dir=""auto"">kW16M outdoor speakers are designed to meet the needs of architects and installers. Due to its AISI 316 stainless steel construction, the diffuser is suitable for installation in swimming pools, steam baths, saunas and yachts. State-of-the-art components and fine materials ensure superior audio performance and durability.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Model</p></td><td><p dir=""auto"">KW16M</p></td></tr><tr><td><p dir=""auto"">Brand</p></td><td><p dir=""auto"">Garvan Acoustics</p></td></tr><tr><td><p dir=""auto"">Type</p></td><td><p dir=""auto"">Loudspeaker (outdoor)</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/2lwfoIEK2rvwZFW5z6viI65yw.png","","garvan-acoustics","audio","speaker,outdoor","https://framerusercontent.com/assets/SfS6Q7czf346IvO8TEHPhachc.pdf"
"acoustix-mk2","false","Acoustix Mk2","D'Appolito 2-way bookshelf with concert-scale sound","<h3 dir=""auto"">A seriously big sound for a bookshelf speaker.</h3><p dir=""auto"">The Acoustix Mk2 delivers concert-quality audio in a compact cabinet that fits on stands, in bookshelves or inside custom joinery. A D'Appolito 2-way array of dual 130mm doped curvilinear paper cones flanks a 26mm ring radiator tweeter for clarity, directivity control and effortless dynamics.</p><ul dir=""auto""><li data-preset-tag=""p""><p>Dual front vents allow flexible placement without bass bloom</p></li><li data-preset-tag=""p""><p>26mm ring radiator tweeter with central waveguide for refined imaging</p></li><li data-preset-tag=""p""><p>Timbre-matched to the Graphix Mk2 centre channel for seamless home theatre integration</p></li></ul><p dir=""auto"">Available in ten finishes, the Acoustix Mk2 is equally at home anchoring a hi-fi system or a 5.1/7.1 front stage.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Frequency range</p></td><td><p dir=""auto"">45Hz-40kHz (in-room)</p></td></tr><tr><td><p dir=""auto"">Power handling</p></td><td><p dir=""auto"">20-160W RMS</p></td></tr><tr><td><p dir=""auto"">Sensitivity</p></td><td><p dir=""auto"">89dB @ 2.83V / 1m</p></td></tr><tr><td><p dir=""auto"">Impedance</p></td><td><p dir=""auto"">6 Ohms nominal (min 4.3 Ohms)</p></td></tr><tr><td><p dir=""auto"">Configuration</p></td><td><p dir=""auto"">D'Appolito 2-way, bass reflex, front vented</p></td></tr><tr><td><p dir=""auto"">LF drivers</p></td><td><p dir=""auto"">Dual 130mm doped curvilinear paper cone</p></td></tr><tr><td><p dir=""auto"">HF driver</p></td><td><p dir=""auto"">26mm ring radiator</p></td></tr><tr><td><p dir=""auto"">Dimensions</p></td><td><p dir=""auto"">450mm H x 180mm W x 300mm D</p></td></tr><tr><td><p dir=""auto"">Weight</p></td><td><p dir=""auto"">10kg each</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/Ti51atW50SK1A4CBfZEePPMuI0.png","Two black wood grain speakers, one with front view","krix","audio","speaker","https://framerusercontent.com/assets/wMW51WIXVUWRIbHIluirP8mKk.pdf"
"cluster-q4-ip","false","Cluster Q4 IP","Weatherized installation line array module","<p dir=""auto"">Cluster Q4 IP is an installation line array module based on 4x 6 in LF drivers and 2x 1 in HF drivers with 1.75 in voice coils, offering a 4 degree splay angle. Reliable enclosure and carefully designed components make the system a perfect option for fixed installations of different sizes. IP54-rated for outdoor installations.</p><ul dir=""auto""><li data-preset-tag=""p""><p>4x 6 in woofers + 2x 1 in HF on 1.75 in voice coils</p></li><li data-preset-tag=""p""><p>138 dB max SPL, 4 degree splay, 80 degrees horizontal coverage</p></li><li data-preset-tag=""p""><p>IP54 weatherized enclosure for outdoor use</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Type</p></td><td><p dir=""auto"">Installation line array module</p></td></tr><tr><td><p dir=""auto"">Frequency Response</p></td><td><p dir=""auto"">100 - 19,000 Hz</p></td></tr><tr><td><p dir=""auto"">Max SPL</p></td><td><p dir=""auto"">138 dB</p></td></tr><tr><td><p dir=""auto"">Sensitivity</p></td><td><p dir=""auto"">98 dB LF / 113 dB HF</p></td></tr><tr><td><p dir=""auto"">LF Driver</p></td><td><p dir=""auto"">4 x 6 in woofers</p></td></tr><tr><td><p dir=""auto"">HF Driver</p></td><td><p dir=""auto"">2 x 1 in, 1.75 in VC</p></td></tr><tr><td><p dir=""auto"">Coverage</p></td><td><p dir=""auto"">80 degrees horizontal, 4 degree splay</p></td></tr><tr><td><p dir=""auto"">Nominal Power</p></td><td><p dir=""auto"">520 W LF / 100 W HF</p></td></tr><tr><td><p dir=""auto"">Connectors</p></td><td><p dir=""auto"">Phoenix</p></td></tr><tr><td><p dir=""auto"">IP Rating</p></td><td><p dir=""auto"">IP54</p></td></tr><tr><td><p dir=""auto"">Dimensions (W x H x D)</p></td><td><p dir=""auto"">480 x 372 x 298 mm</p></td></tr><tr><td><p dir=""auto"">Net Weight</p></td><td><p dir=""auto"">24 kg</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/uJrfDqgFgE6p3LW0xG6vsypyrU.jpg","Black MAG speaker with honeycomb grill","mag-audio","audio","speaker,outdoor","https://framerusercontent.com/assets/pkDUxG00luVo0bPrbUsOcJ013s.pdf"
"ip-jp4-60-tx-10","false","IP-JP4-60-TX-10","4K60 4:4:4 AVoIP encoder (JP4-60 series)","<p dir=""auto"">The Netvio IP-JP4-60-TX-10 is a 4K60 4:4:4 AVoIP encoder in the JP4-60 series. It delivers genuinely uncompromised UHD HDR video over standard 1 Gbps Ethernet with sub-frame latency, dual ContentPlus+ low-bandwidth secondary streams for previews and recording, and license-inclusive integration with Netvio360 and NetvioGo control software.</p><p dir=""auto"">The encoder accepts an HDMI 2.0b 18 Gbps input, supports HDR10, HDR10+, Dolby Vision and HLG, and delivers ContentPlus+ low-bandwidth secondary streams suitable for previews, multi-view dashboards and recording. PoE powering means a single Cat6 cable supplies both data and power back to the network switch, and a local HDMI loop output makes commissioning straightforward. As with every Netvio endpoint, deployment is plug-and-play once the unit is paired to a Netvio-validated AV switch, with all configuration handled from the Netvio360 console and end-user control delivered through NetvioGo.</p><p dir=""auto"">Like the rest of the Netvio catalog the product is license-inclusive with the Netvio360 setup software, AppBuilder drag-and-drop GUI designer and the NetvioGo iOS / Android / Windows control app, and is designed for plug-and-play deployment by professional AV integrators.</p>","<p dir=""auto""><br></p>","https://framerusercontent.com/images/Dp3ieseFU31dsfO2lPdsnyCk0ig.png","","netvio","video,audio","encoder",""
